filename,prompt
"0,18,-63.png","a yellow apple sitting on top of a black surface, moody gold planet, cycles4d render, octave render, cycles4d, glsl - shaders, outer wilds, octrane render, break of dawn on pluto, mar planet, inspired by Ma Yuan, 3d 8k octan render, outer wilds screenshot, redshift renderer"
"0,18,-72.png","a close up of an apple in the dark, moody gold planet, octave render, venus surface, cycles4d, cycles4d render, submerged on titan, ssao 8 k, sepia sun, break of dawn on venus, glsl - shaders, terraforming jezero crater, outer wilds, yellow ocre tint dominant"
"0,18,-81.png","a small yellow object in the dark sky, venus surface, submerged on titan, moody gold planet, ssao 8 k, ocean on planet titan, saturn, spring on saturn, over looking saturn, octave render, sepia sun, phobos, radiosity rendering, 3d 8k octan render, glsl - shaders, octrane render"
"0,18,-9.png","a close up of an apple on a black background, golden apple, outer wilds, unrefined sparkling gold nugget, inspired by Ma Yuan, fbx, lemon wearing sunglasses, with lemon skin texture, outer wilds screenshot, cycles4d, lemon, 3 d image, spherical body, povray, pluto, pretty highlights and specular, 3d object"
"0,18,-90.png","a close up of an object in the dark sky, octave render, break of dawn on pluto, venus surface, radiosity rendering, moody gold planet, portrait of a mystical giant eye, submerged on titan, submarine camera imagery, glsl - shaders, octsne render, spring on saturn, octrane render, ssao 8 k"
"0,18,0.png","a close up of an apple on a black background, golden apple, with lemon skin texture, outer wilds, phobos, inspired by Ma Yuan, lemon wearing sunglasses, fbx, cycles4d, space probe, pluto, a raytraced image, povray, 3 d image, glsl - shaders, lemon, 4 k hd wallpapear"
"0,18,18.png","a close up of an apple on a black background, 4 k hd wallpapear, golden apple, a raytraced image, an apple, still life of an apple, 3 d raytraced masterpiece, webgl render, inspired by Vija Celmins, apple, petite pear slim figure, an apple doing crossfit, with lemon skin texture, rendered in corona"
"0,18,27.png","a close up of an apple on a black background, 4 k hd wallpapear, golden apple, a raytraced image, render corona, an apple, outer wilds screenshot, inspired by Vija Celmins, still life of an apple, rendered in corona, 3 d raytraced masterpiece, webgl render, povray, with lemon skin texture"
"0,18,36.png","a close up of an apple on a black background, golden apple, an apple, a raytraced image, 4 k hd wallpapear, povray, an apple doing crossfit, still life of an apple, webgl render, with lemon skin texture, pear, rendered in corona, 3 d raytraced masterpiece, petite pear slim figure, apple"
"0,18,45.png","a close up of an apple on a black background, golden apple, povray, an apple, render corona, with lemon skin texture, rendered in corona, an apple doing crossfit, cycles4d, cycles4d render, applepencil, cycles 3 d render, 4 k hd wallpapear, optane render, corona rendered, a raytraced image"
"0,18,54.png","a close up of an apple on a black background, povray, 4 k hd wallpapear, outer wilds screenshot, golden apple, outer wilds, pluto, an apple, cycles4d render, optane render, cycles4d, with lemon skin texture, pear, astronomical imaging, octave render, 3 d image, glsl - shaders"
"0,18,63.png","a close up of an apple in the dark, outer wilds, outer wilds screenshot, golden apple, inspired by Ma Yuan, povray, an apple, a raytraced image, 4 k hd wallpapear, 3 d image, still life of an apple, glsl - shaders, inspired by Vija Celmins, astronomical imaging, pear"
"0,18,72.png","a close up of an apple in the dark, outer wilds screenshot, outer wilds, inspired by Ma Yuan, a raytraced image, orange subsurface scattering, golden apple, cataract. subsurface scattering, an apple, taken through a telescope, povray, inspired by Vija Celmins, 3 d image, astronomical imaging"
"0,18,81.png","a close up of an apple in the dark, outer wilds screenshot, outer wilds, taken through a telescope, golden apple, an apple, astronomical imaging, cataract. subsurface scattering, an open eye in its center, orange subsurface scattering, inspired by Ma Yuan, treasure planet color scheme, sepia sun, nubulae hubble"
"0,18,9.png","a close up of an apple on a black background, 4 k hd wallpapear, golden apple, a raytraced image, an apple, inspired by Ma Yuan, outer wilds, povray, an apple doing crossfit, outer wilds screenshot, still life of an apple, pear, with lemon skin texture, inspired by Vija Celmins"
"0,18,90.png","a close up of an apple in the dark, cataract. subsurface scattering, an open eye in its center, sepia sun, outer wilds screenshot, povray, taken through a telescope, inspired by Ma Yuan, outer wilds, ray traced sun light, glsl - shaders, spherical body, astronomical imaging, golden apple"
"0,180,-18.png","an apple that is sitting in the dark, 4 k hd wallpapear, still life of an apple, 3 d raytraced masterpiece, a raytraced image, an apple, raytraced realistic, golden apple, rendered in renderman, the apple and the moon, inspired by Vija Celmins, cinema 4d ray traced, professional fruit photography, filmic render"
"0,180,-27.png","a close up of an apple on a black background, inspired by Ma Yuan, barsoom, phobos, 4 k hd wallpapear, imbalanced mars. rugged, outer wilds, inspired by Vija Celmins, cycles4d, pretty highlights and specular, sublime subsurface scattering, mars, mars one mission, here is one olive"
"0,180,-36.png","a close up of an apple in the dark, submerged on titan, ocean on planet titan, yellow ocre tint dominant, moody gold planet, imbalanced mars. rugged, spring on saturn, saturn, break of dawn on venus, visiting saturn, over looking saturn, ocean on alien planet titan, phobos, tungstem color balance, inspired by Ma Yuan"
"0,180,-45.png","a close up of an object in the dark sky, submerged on titan, ocean on planet titan, saturn, over looking saturn, saturn in the sky, moody gold planet, yellow ocre tint dominant, mars aerial photography, mars, spring on saturn, ocean on alien planet titan, imbalanced mars. rugged, visiting saturn, phobos, mars in distance"
"0,180,-54.png","a close up of an apple in the dark, submerged on titan, mars, mars aerial photography, imbalanced mars. rugged, yellow ocre tint dominant, jupiter moon mars, saturn, mars in distance, break of dawn on venus, moody gold planet, ocean on planet titan, the planet mars, mars mission, saturn in the sky, over looking saturn"
"0,180,-63.png","a close up of an apple in the dark, yellow ocre tint dominant, submerged on titan, saturn, mars aerial photography, jupiter moon mars, floating planets and moons, tungstem color balance, mars, moody gold planet, over looking saturn, imbalanced mars. rugged, mars in distance, ocean on planet titan, imax close-up of face"
"0,180,-72.png","a close up of an apple in the dark, submerged on titan, moody gold planet, yellow ocre tint dominant, ocean on planet titan, mars aerial photography, over looking saturn, saturn, portrait of a mystical giant eye, venus surface, saturn in the sky, mars in distance, spring on saturn, break of dawn on venus, break of dawn on pluto"
"0,180,-81.png","a close up of an apple in the dark, submerged on titan, portrait of a mystical giant eye, over looking saturn, saturn, ocean on planet titan, spring on saturn, saturn in the sky, moody gold planet, octave render, terraforming jezero crater, venus surface, mars aerial photography, visible sky and humid atmosphere"
"0,180,-9.png","a close up of an apple in the dark, still life of an apple, 3 d raytraced masterpiece, 4 k hd wallpapear, raytraced realistic, a raytraced image, rendered in renderman, golden apple, aspect ratio 1:3, renderman, an apple, cinema 4d ray traced, rendered with renderman, raytraced render"
"0,180,-90.png","a close up of an apple in the dark, portrait of a mystical giant eye, submerged on titan, over looking saturn, saturn, ocean on planet titan, saturn in the sky, spring on saturn, moody gold planet, terraforming jezero crater, octave render, mars aerial photography, astronomical imaging, venus surface, phobos, acid rains. the sacred nipple"
"0,180,0.png","a close up of an apple in the dark, still life of an apple, 3 d raytraced masterpiece, a raytraced image, golden apple, an apple, raytraced realistic, raytraced highlights, apple, masterpiece. rendered in blender, raytraced render, rendered with renderman, cinema 4d ray traced, ray traced lighting, rendered in renderman"
"0,180,18.png","an apple with a bite taken out of it, a raytraced image, 3 d raytraced masterpiece, golden apple, raytraced highlights, masterpiece. rendered in blender, blender rendering, rendered with renderman, rendered in renderman, pretty highlights and specular, raytraced render, rendered image, webgl render, still life of an apple, filmic render"
"0,180,27.png","an apple with a bite taken out of it, golden apple, 3 d raytraced masterpiece, a raytraced image, masterpiece. rendered in blender, pretty highlights and specular, still life of an apple, blender rendering, outer wilds screenshot, sublime subsurface scattering, filmic render, rendered in nvidia's omniverse, rendered with blender, webgl render"
"0,180,36.png","an apple is lit up in the dark, golden apple, 3 d raytraced masterpiece, a raytraced image, sublime subsurface scattering, masterpiece. rendered in blender, still life of an apple, 4 k hd wallpapear, pretty highlights and specular, subsurface scattering, outer wilds screenshot, rendered in corona, rendered image"
"0,180,45.png","a close up of an apple in the dark, golden apple, 3 d raytraced masterpiece, masterpiece. rendered in blender, a raytraced image, 4 k hd wallpapear, an apple, still life of an apple, sublime subsurface scattering, outer wilds screenshot, webgl render, intense subsurface scattering, rendered image, rendered in corona"
"0,180,54.png","a close up of an apple in the dark, golden apple, 3 d raytraced masterpiece, still life of an apple, an apple, a raytraced image, masterpiece. rendered in blender, webgl render, rendered image, rendered in corona, blender rendering, rendered with blender, rendered in pov - ray, 3 d rendered, 3d rendered"
"0,180,63.png","a close up of an apple on a black background, golden apple, 3 d raytraced masterpiece, a raytraced image, masterpiece. rendered in blender, blender rendering, still life of an apple, webgl render, rendered with blender, an apple, 3 d rendered, 3d rendered, rendered image, rendered in blender, raytraced highlights, filmic render"
"0,180,72.png","a close up of an apple on a black background, 3 d raytraced masterpiece, a raytraced image, golden apple, webgl render, an apple, still life of an apple, videogame 3d render, rendered image, 3d rendered, low angle dimetric rendering, 3 d rendered, masterpiece. rendered in blender, rendered in corona"
"0,180,81.png","a close up of an apple on a black background, a raytraced image, 3 d raytraced masterpiece, webgl render, golden apple, an apple, low angle dimetric rendering, raytraced highlights, still life of an apple, videogame 3d render, raytraced render, blender rendering, masterpiece. rendered in blender, rendered image, 3d rendered"
"0,180,9.png","an apple is lit up in the dark, a raytraced image, 3 d raytraced masterpiece, still life of an apple, golden apple, raytraced render, raytraced highlights, raytraced realistic, masterpiece. rendered in blender, webgl render, rendered in renderman, raytraced, rendered in pov - ray, rendered with renderman, rendered in corona"
"0,180,90.png","a close up of an apple on a black background, golden apple, a raytraced image, an apple, an apple doing crossfit, 3 d raytraced masterpiece, webgl render, povray, 4 k hd wallpapear, rendered image, outer wilds screenshot, still life of an apple, 3 d image, pear, fruitcore, raytraced highlights"
"0,198,-18.png","an apple that is sitting in the dark, 4 k hd wallpapear, 3 d raytraced masterpiece, a raytraced image, still life of an apple, an apple, raytraced realistic, raytraced highlights, an apple doing crossfit, raytraced, masterpiece. rendered in blender, inspired by Vija Celmins, surface scattering, rendered in renderman"
"0,198,-27.png","a close up of an apple in the dark, 4 k hd wallpapear, outer wilds, here is one olive, inspired by Ma Yuan, baked bean skin texture, outer wilds screenshot, heavy grain-s 150, pretty highlights and specular, barreleye, cycles4d, an alien fruit, barsoom, povray"
"0,198,-36.png","a close up of an apple in the dark, phobos, yellow ocre tint dominant, octsne render, mars one mission, imbalanced mars. rugged, mars, nubulae hubble, mars in distance, inspired by Ma Yuan, octave render, mars aerial photography, cycles4d, 3 moons, barsoom, intact humanoid servo"
"0,198,-45.png","a close up of an apple in the dark, yellow ocre tint dominant, submerged on titan, ocean on planet titan, floating planets and moons, tungstem color balance, phobos, moody gold planet, imbalanced mars. rugged, mars in distance, the moon orbiting other moons, jupiter moon mars, imax close-up of face, visible sky and humid atmosphere"
"0,198,-54.png","a close up of an object in the dark sky, venus surface, moody gold planet, yellow ocre tint dominant, submerged on titan, break of dawn on venus, floating planets and moons, tungstem color balance, phobos, cycles4d, ocean on planet titan, cycles4d render, imax close-up of face, jupiter moon mars"
"0,198,-63.png","a close up of an apple in the dark, venus surface, yellow ocre tint dominant, mars setting, tungstem color balance, jupiter moon mars, mars in distance, floating planets and moons, taken through a telescope, imax close-up of face, moody gold planet, submerged on titan, mars aerial photography, mars, imbalanced mars. rugged"
"0,198,-72.png","a close up of an object in the dark sky, saturn, submerged on titan, yellow ocre tint dominant, tungstem color balance, venus surface, saturn in the sky, over looking saturn, wide angle lens glow in the dark, mars aerial photography, spring on saturn, inspired by Ma Yuan, radiosity rendering, cataract. subsurface scattering"
"0,198,-81.png","a close up of an object in the dark sky, submerged on titan, portrait of a mystical giant eye, octave render, over looking saturn, saturn, spring on saturn, mars aerial photography, terraforming jezero crater, ocean on planet titan, moody gold planet, phobos, saturn in the sky, close-up imagery, yellow ocre tint dominant"
"0,198,-9.png","an apple that is sitting in the dark, still life of an apple, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, raytraced realistic, rendered in renderman, webgl render, an apple, rendered with renderman, raytraced render, masterpiece. rendered in blender, raytraced highlights"
"0,198,-90.png","a close up of an object in the dark sky, portrait of a mystical giant eye, submerged on titan, over looking saturn, saturn, spring on saturn, saturn in the sky, visible sky and humid atmosphere, close-up imagery, ocean on planet titan, terraforming jezero crater, moody gold planet, astronomical imaging, octave render, phobos"
"0,198,0.png","a close up of an apple in the dark, a raytraced image, 3 d raytraced masterpiece, still life of an apple, raytraced highlights, raytraced render, raytraced realistic, raytraced, masterpiece. rendered in blender, ray traced lighting, cinema 4d ray traced, modeled in 3 d, rendered in pov - ray, rendered with renderman"
"0,198,18.png","an apple that is sitting in the dark, a raytraced image, 3 d raytraced masterpiece, raytraced highlights, 4 k hd wallpapear, blender rendering, pathtracing, masterpiece. rendered in blender, raytraced render, raytraced realistic, rendered in arnold, raytraced, rendered with renderman, rendered in renderman, rendered in corona"
"0,198,27.png","an apple that is sitting in the dark, a raytraced image, 3 d raytraced masterpiece, raytraced highlights, pretty highlights and specular, sublime subsurface scattering, blender rendering, masterpiece. rendered in blender, glsl - shaders, rendered in corona, rendered image, 4 k hd wallpapear, depth map, raytracing : :"
"0,198,36.png","an apple is lit up in the dark, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, pretty highlights and specular, sublime subsurface scattering, masterpiece. rendered in blender, still life of an apple, raytraced highlights, golden apple, blender rendering, rendered in pov - ray, rendered in corona, an apple"
"0,198,45.png","an apple that is sitting in the dark, golden apple, 3 d raytraced masterpiece, outer wilds screenshot, 4 k hd wallpapear, sublime subsurface scattering, an apple, still life of an apple, a raytraced image, pretty highlights and specular, intense subsurface scattering, orange subsurface scattering, low angle dimetric rendering"
"0,198,54.png","an apple that is sitting in the dark, golden apple, 3 d raytraced masterpiece, an apple, a raytraced image, low angle dimetric rendering, pretty highlights and specular, still life of an apple, 4 k hd wallpapear, sublime subsurface scattering, rendered image, rendered in pov - ray, povray, depth map"
"0,198,63.png","an apple with a bite taken out of it, 3 d raytraced masterpiece, a raytraced image, an apple, golden apple, still life of an apple, low angle dimetric rendering, webgl render, masterpiece. rendered in blender, rendered in corona, videogame 3d render, rendered image, 3d rendered, modeled in 3 d, 3 d rendered"
"0,198,72.png","a close up of an apple on a black background, golden apple, 3 d raytraced masterpiece, a raytraced image, an apple, still life of an apple, webgl render, masterpiece. rendered in blender, 4 k hd wallpapear, raytraced highlights, videogame 3d render, 3d rendered, 3 d rendered, low angle dimetric rendering"
"0,198,81.png","a close up of an apple on a black background, a raytraced image, 3 d raytraced masterpiece, golden apple, an apple, webgl render, low angle dimetric rendering, still life of an apple, raytraced highlights, blender rendering, videogame 3d render, 3d game object, 3 d rendered, 3d rendered, raytraced render, rendered image"
"0,198,9.png","an apple that is sitting in the dark, a raytraced image, 3 d raytraced masterpiece, raytraced highlights, masterpiece. rendered in blender, raytraced render, rendered in corona, pathtracing, raytraced realistic, 4 k hd wallpapear, rendered in pov - ray, blender rendering, rendered with renderman, raytraced, rendered in renderman"
"0,198,90.png","a close up of an apple on a black background, a raytraced image, golden apple, 3 d raytraced masterpiece, webgl render, an apple, 3 d render 1 5 0 mm lens, raytraced highlights, blender rendering, low angle dimetric rendering, raytraced render, raytraced realistic, videogame 3d render, filmic render, rendered image"
"0,216,-18.png","a close up of an apple on a black background, baked bean skin texture, 4 k hd wallpapear, here is one olive, heavy grain-s 150, povray, inspired by Ma Yuan, pear, rendered in corona, anorld render, moonstone, ssao 8 k, rendered image, rendered with blender, olives, an egg"
"0,216,-27.png","a close up of a fruit on a black background, baked bean skin texture, heavy grain-s 150, 4 k hd wallpapear, here is one olive, inspired by Ma Yuan, povray, imbalanced mars. rugged, barreleye, moonstone, pretty highlights and specular, barsoom, with lemon skin texture"
"0,216,-36.png","a close up of an object in the dark sky, barreleye, octave render, octsne render, cycles4d, phobos, inspired by Ma Yuan, outer wilds, cycles4d render, imbalanced mars. rugged, barreleye fish, moonray render, ssao 8 k, outer wilds screenshot, barsoom"
"0,216,-45.png","a close up of an object in the dark sky, cycles4d render, octave render, cycles4d, octsne render, submerged on titan, tungstem color balance, venus surface, yellow ocre tint dominant, inspired by Ma Yuan, 3 d image, octrane render, imbalanced mars. rugged, moody gold planet"
"0,216,-54.png","a close up of an object in the dark sky, yellow ocre tint dominant, submerged on titan, cycles4d render, venus surface, octave render, cycles4d, imax close-up of face, mars in distance, tungstem color balance, octsne render, phobos, nasa true color 8k image, 3 d image, ocean on planet titan"
"0,216,-63.png","a close up of an object in the dark sky, yellow ocre tint dominant, submerged on titan, venus surface, mars in distance, taken through a telescope, ocean on planet titan, portrait of a mystical giant eye, mars aerial photography, astronomical imaging, tungstem color balance, break of dawn on pluto, break of dawn on venus, mars setting"
"0,216,-72.png","a close up of an object in the dark sky, yellow ocre tint dominant, venus surface, mars in distance, mars aerial photography, submerged on titan, portrait of a mystical giant eye, tungstem color balance, mars setting, ocean on planet titan, mars as background, orbiting a gas giant, orange gas giant, taken through a telescope, mars one mission"
"0,216,-81.png","a dark sky with a small white object in the middle of it, over looking saturn, submerged on titan, mars aerial photography, portrait of a mystical giant eye, saturn, close-up imagery, saturn in the sky, phobos, intact humanoid servo, mars in distance, venus surface, terraforming jezero crater, yellow ocre tint dominant"
"0,216,-9.png","a close up of an apple in the dark, 3 d raytraced masterpiece, 4 k hd wallpapear, a raytraced image, masterpiece. rendered in blender, raytraced highlights, rendered in corona, raytraced realistic, rendered in blender, rendered in renderman, rendered in pov - ray, raytraced render, rendered with renderman, rendered image"
"0,216,-90.png","a close up of an object in the dark sky, over looking saturn, portrait of a mystical giant eye, submerged on titan, visible sky and humid atmosphere, octave render, saturn, saturn in the sky, spring on saturn, terraforming jezero crater, moody gold planet, ocean on planet titan, octrane render, break of dawn on pluto, astronomical imaging"
"0,216,0.png","an apple that is sitting in the dark, a raytraced image, 3 d raytraced masterpiece, still life of an apple, 4 k hd wallpapear, masterpiece. rendered in blender, an apple, webgl render, raytraced highlights, rendered with renderman, rendered with blender, rendered in renderman, raytraced render, untextured"
"0,216,18.png","a close up of an apple in the dark, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, still life of an apple, webgl render, raytraced highlights, masterpiece. rendered in blender, rendered in pov - ray, raytraced render, rendered in arnold, rendered in renderman, rendered with renderman, blender rendering"
"0,216,27.png","an apple that is sitting in the dark, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, still life of an apple, raytraced highlights, rendered in pov - ray, webgl render, masterpiece. rendered in blender, raytraced render, raytraced realistic, rendered in renderman, rendered in arnold, blender rendering"
"0,216,36.png","an apple that is sitting in the dark, 4 k hd wallpapear, 3 d raytraced masterpiece, masterpiece. rendered in blender, still life of an apple, a raytraced image, webgl render, sublime subsurface scattering, an apple, golden apple, pear, rendered in corona, povray, low angle dimetric rendering"
"0,216,45.png","an apple that is sitting in the dark, golden apple, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, low angle dimetric rendering, an apple, still life of an apple, masterpiece. rendered in blender, webgl render, sublime subsurface scattering, pretty highlights and specular, depth map, blender rendering"
"0,216,54.png","an apple that is sitting in the dark, golden apple, 3 d raytraced masterpiece, a raytraced image, sublime subsurface scattering, low angle dimetric rendering, an apple, pretty highlights and specular, masterpiece. rendered in blender, 4 k hd wallpapear, depth map, raytraced highlights, intense subsurface scattering"
"0,216,63.png","a close up of an apple in the dark, 3 d raytraced masterpiece, golden apple, 4 k hd wallpapear, an apple, still life of an apple, a raytraced image, masterpiece. rendered in blender, videogame 3d render, webgl render, an apple doing crossfit, low angle dimetric rendering, rendered in pov - ray, pear"
"0,216,72.png","a close up of an apple on a black background, 3 d raytraced masterpiece, an apple, golden apple, 4 k hd wallpapear, still life of an apple, masterpiece. rendered in blender, a raytraced image, videogame 3d render, webgl render, an apple doing crossfit, high quality 3d render, high quality 3 d render"
"0,216,81.png","a close up of an apple on a black background, golden apple, 3 d raytraced masterpiece, an apple, a raytraced image, still life of an apple, an apple doing crossfit, masterpiece. rendered in blender, petite pear slim figure, webgl render, videogame 3d render, 4 k hd wallpapear, fruitcore, rendered image, 3d rendered"
"0,216,9.png","an apple that is sitting in the dark, a raytraced image, 3 d raytraced masterpiece, still life of an apple, 4 k hd wallpapear, masterpiece. rendered in blender, raytraced highlights, webgl render, rendered in corona, rendered in pov - ray, raytraced render, 3d game object, rendered image, blender rendering"
"0,216,90.png","a close up of an apple on a black background, golden apple, an apple, 3 d raytraced masterpiece, a raytraced image, an apple doing crossfit, still life of an apple, modeled in 3 d, webgl render, low angle dimetric rendering, rendered image, 3 d rendered, 3d rendered, 4 k hd wallpapear, apple"
"0,234,-18.png","a close up of an object in the sky, phobos, octsne render, ocatne render, yellow ocre tint dominant, ue5 render, octrane render, octae render, barsoom, nubulae hubble, mars in distance, mars, anorld render, inspired by Ma Yuan, radiosity rendering, 3 d image, charon"
"0,234,-27.png","a close up of an object in the dark sky, octsne render, yellow ocre tint dominant, imbalanced mars. rugged, mars, phobos, octave render, inspired by Ma Yuan, mars one mission, octrane render, mars in distance, barsoom, ocatne render, radiosity rendering, octae render, charon"
"0,234,-36.png","a close up of an object in the dark sky, inspired by Ma Yuan, octave render, outer wilds, octsne render, outer wilds screenshot, cycles4d render, cycles4d, cataract. subsurface scattering, octrane render, yellow ocre tint dominant, mars one mission, radiosity rendering, 3 d image, venus surface"
"0,234,-45.png","a dark sky with a small white object in the middle of it, octave render, venus surface, cycles4d render, yellow ocre tint dominant, cataract. subsurface scattering, radiosity rendering, cycles4d, submerged on titan, tungstem color balance, taken through a telescope, octsne render, 3 d render 1 5 0 mm lens"
"0,234,-54.png","a small white object in the dark sky, octave render, saturn, radiosity rendering, 3 d render 1 5 0 mm lens, saturn in the sky, 3d 8k octan render, cycles4d render, octrane render, cycles4d, submerged on titan, octsne render, indigo renderer, venus surface, distant lens"
"0,234,-63.png","a close up of a small object in the dark sky, octave render, yellow ocre tint dominant, taken through a telescope, orange gas giant, saturn, indigo renderer, moody gold planet, astronomical imaging, phobos, 3d 8k octan render, venus surface, radiosity rendering, floating planets and moons, submerged on titan, mars in distance"
"0,234,-72.png","a close up of a small object in the dark sky, submerged on titan, portrait of a mystical giant eye, mars in distance, taken through a telescope, ocean on planet titan, yellow ocre tint dominant, mars aerial photography, saturn, over looking saturn, venus surface, mars setting, saturn in the sky, octave render, mars as background"
"0,234,-81.png","a black sky with a small white object in the middle of it, submerged on titan, portrait of a mystical giant eye, saturn in the sky, octave render, over looking saturn, saturn, mars aerial photography, astronomical imaging, venus surface, spring on saturn, octsne render, break of dawn on pluto, ocean on planet titan, close-up imagery"
"0,234,-9.png","a close up of an apple on a black background, ocatne render, inspired by Ma Yuan, octsne render, octrane render, here is one olive, ocatane render, octae render, povray, phobos, anorld render, ue5 render, octave render, olive, olives, 8k octae render photo"
"0,234,-90.png","a very dark sky with a small white object in the middle of it, submerged on titan, saturn in the sky, octave render, portrait of a mystical giant eye, phobos, over looking saturn, octsne render, saturn, visible sky and humid atmosphere, octrane render, acid rains. the sacred nipple, moody gold planet, spring on saturn"
"0,234,0.png","a close up of an apple on a black background, 4 k hd wallpapear, 3 d raytraced masterpiece, a raytraced image, still life of an apple, rendered in renderman, rendered with renderman, an apple, masterpiece. rendered in blender, gary oldman as a pear, webgl render, rendered with blender, octrane render, octave render"
"0,234,18.png","a close up of an apple in the dark, 4 k hd wallpapear, 3 d raytraced masterpiece, a raytraced image, raytraced highlights, webgl render, anorld render, rendered in renderman, rendered with renderman, raytraced render, rendered image, blender rendering, raytraced realistic, masterpiece. rendered in blender"
"0,234,27.png","an apple that is sitting in the dark, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, webgl render, raytraced highlights, blender rendering, masterpiece. rendered in blender, rendered in pov - ray, raytraced render, rendered in corona, rendered in renderman, rendered image, rendered in arnold, rendered with renderman"
"0,234,36.png","an apple that is sitting in the dark, 3 d raytraced masterpiece, a raytraced image, 4 k hd wallpapear, blender rendering, masterpiece. rendered in blender, pear, rendered in pov - ray, povray, webgl render, 3d game object, rendered image, raymarching, low angle dimetric rendering, fruitcore, golden apple"
"0,234,45.png","a close up of an apple on a black background, 3 d raytraced masterpiece, masterpiece. rendered in blender, blender rendering, a raytraced image, golden apple, 4 k hd wallpapear, rendered in high octane, povray, pear, rendered in pov - ray, blender screenshot, rendered image, rendered in corona, peach, rendered in blender"
"0,234,54.png","a close up of an apple on a black background, 4 k hd wallpapear, golden apple, 3 d raytraced masterpiece, pear, an apple, a raytraced image, still life of an apple, sublime subsurface scattering, inspired by Vija Celmins, gary oldman as a pear, inspired by Ma Yuan, intense subsurface scattering"
"0,234,63.png","a close up of an apple on a black background, golden apple, 4 k hd wallpapear, an apple, 3 d raytraced masterpiece, pear, still life of an apple, webgl render, fruitcore, povray, a raytraced image, the apple and the moon, rendered in corona, petite pear slim figure, an apple doing crossfit"
"0,234,72.png","a close up of an apple on a black background, golden apple, an apple, 4 k hd wallpapear, 3 d raytraced masterpiece, petite pear slim figure, an apple doing crossfit, still life of an apple, fruitcore, pear, peach, a human-like juicy peach, videogame asset, sentient fruit, professional fruit photography, 3d game object"
"0,234,81.png","a close up of an apple on a black background, golden apple, an apple, 3 d raytraced masterpiece, an apple doing crossfit, still life of an apple, 4 k hd wallpapear, petite pear slim figure, webgl render, a raytraced image, 3d game object, professional fruit photography, videogame asset, videogame 3d render, untextured"
"0,234,9.png","a close up of an apple on a black background, 4 k hd wallpapear, 3 d raytraced masterpiece, a raytraced image, anorld render, masterpiece. rendered in blender, seamless game texture, rendered in pov - ray, 3 d render of jerma 9 8 5, untextured, raytraced highlights"
"0,234,90.png","a close up of an apple on a black background, gary oldman as a pear, an apple, 4 k hd wallpapear, petite pear slim figure, pear, professional fruit photography, an apple doing crossfit, golden apple, 3 d raytraced masterpiece, fruitcore, navel, outer wilds screenshot, inspired by Rene Magritte, still life of an apple"
"0,252,-18.png","a close up of an object in the dark sky, radiosity rendering, cataract. subsurface scattering, inspired by Ma Yuan, ssao 8 k, povray, octsne render, octrane render, rendered image, ocatne render, octave render, anorld render, ue5 render, heavy grain-s 150"
"0,252,-27.png","a close up of an object in the dark sky, povray, ocatne render, radiosity rendering, fractal flame. highly_detailded, cataract. subsurface scattering, anorld render, ssao 8 k, ocatane render, inspired by Ma Yuan, octsne render, ue5 render, baked bean skin texture"
"0,252,-36.png","a close up of the moon in the dark sky, cataract. subsurface scattering, inspired by Ma Yuan, ssao 8 k, radiosity rendering, povray, ocatne render, anorld render, mate painting mix rendering, clay render, ocatane render, 3d 8k octan render, baked bean skin texture"
"0,252,-45.png","a view of the moon through a telescope lens, cataract. subsurface scattering, radiosity rendering, tungstem color balance, 3 d render 1 5 0 mm lens, yellow ocre tint dominant, inspired by Ma Yuan, glsl - shaders, 3d 8k octan render, octave render, cycles4d render, taken through a telescope"
"0,252,-54.png","a dark sky with a small white object in the middle of it, yellow ocre tint dominant, submerged on titan, taken through a telescope, imax close-up of face, mars aerial photography, mars, nasa true color 8k image, mars in distance, close-up imagery, nasa image, moody gold planet, mars setting, terraformed mars, mars as background"
"0,252,-63.png","a close up of the moon in the dark sky, yellow ocre tint dominant, inspired by Ma Yuan, mars aerial photography, cataract. subsurface scattering, 3 d image, tungstem color balance, radiosity rendering, taken through a telescope, moody gold planet, glsl - shaders, saturn, submerged on titan, imax close-up of face"
"0,252,-72.png","a close up of the moon in the dark sky, radiosity rendering, mars aerial photography, yellow ocre tint dominant, submerged on titan, octave render, cataract. subsurface scattering, saturn, inspired by Ma Yuan, moody gold planet, mars setting, venus surface, glsl - shaders, over looking saturn, astronomical imaging, mars in distance"
"0,252,-81.png","a small white object in the dark sky, submerged on titan, mars aerial photography, saturn in the sky, octave render, portrait of a mystical giant eye, ocean on planet titan, over looking saturn, saturn, phobos, close-up imagery, moody gold planet, yellow ocre tint dominant, terraforming jezero crater, octsne render, mars"
"0,252,-9.png","a close up of a small object in the sky, moonstone, octsne render, barreleye, inspired by Ma Yuan, radiosity rendering, octave render, ssao 8 k, heavy grain-s 150, povray, cataract. subsurface scattering, outer wilds, octrane render, ue5 render"
