filename,prompt
"0,18,-36.png","a tube of toothpaste on a black background, liquid that has a viscous, vulcano, high quality topical render, substance painter, petroleum vitamin, marvelous designer substance, webgl render, substance painter 3d, vulcanic ground, volumetric object, soft volumetric studio lighting, toothpaste blast, :6 smoke grenades, painting of one health potion"
"0,18,-45.png","a tube of toothpaste on a black background, high quality topical render, substance painter, liquid that has a viscous, vue 3d render, webgl render, petroleum vitamin, soft volumetric studio lighting, painting of one health potion, blood spray, v-ray engine, substance painter 3d, tempera paint, marvelous designer substance, pbr render, visible paint texture"
"0,18,-54.png","a red and white tube of toothpaste on a black background, high quality topical render, visible paint texture, blood spray, substance painter, add text: auto repair, seperated game asset, game asset, v-ray engine, videogame asset, tempera paint, liquid glue spots, flowstatepaint, in-game 3d model, worn paint"
"0,18,-63.png","a tube of toothpaste on a black background, high quality topical render, rendered in pov - ray, painting of one health potion, rendered in high octane, petroleum vitamin, toothpaste blast, marvelous designer substance, pbr render, substance painter, substance material, visible paint texture, seperated game asset, rendered 3d model, radiosity rendering, blood spray"
"0,18,-72.png","a red and white shoe on a black background, campbell's soup can, rendered in pov - ray, 3 d object, 3d object, 3d game object, redshift renderer, high quality topical render, rendered in corona, 3 d render 1 5 0 mm lens, pbr render, toothpaste blast, solid object in a void, can of paint"
"0,18,-81.png","a close up of a red object on a black background, raymarching, a raytraced image, raytraced, raytraced highlights, raytracing : :, pbr render, redshift renderer, radiosity rendering, pretty highlights and specular, specular highlights, cel shaded pbr, iridescent specular highlights, raytraced blade, specular light"
"0,18,-9.png","a bottle of shampoo on a black background, volcano texture, vulcano, vulcanic ground, volcanic, volcano, volcano background, volcanic workshop background, volcanoes, volcanic background, volcanos, volcano eruption, dark volcano background, in volcano, in a volcano, volcano valley, volcanic eruption, petroleum vitamin, lava texture, c4 explosive, active volcano"
"0,18,-90.png","a red frisbee flying through the air on a black background, fractal flame. highly_detailded, spherical lens, uncompressed png, spherical body, fractal flame, cosmic void background, lensflares, transparent goo, raymarching, centered dot pupil, polarized lens, centered eye, grain gelios lens, transparent carapace, optical lens flare fx"
"0,18,0.png","a bottle of shampoo on a black background, volcano texture, vulcano, vulcanic ground, volcanic, volcano, volcano eruption, volcanic eruption, volcanos, volcanoes, octane redner, volcanic workshop background, volcano valley, high quality topical render, volcano background, lava texture, volcano setting, full head and shoulders, active volcano, fire lava, in volcano"
"0,18,18.png","a bottle of shampoo on a black background, vulcanic ground, vulcano, :6 smoke grenades, volcano texture, volcanic, smoke grenade, volcano, liquid that has a viscous, volcanic workshop background, volcanoes, volcanic background, high quality topical render, smoke grenades, volcanos, petroleum vitamin, vibrant: 0.75, in volcano"
"0,18,27.png","a bottle of shampoo on a black background, vulcanic ground, vulcano, volcano texture, volcanic, :6 smoke grenades, volcano, volcano valley, volcanic background, volcanic workshop background, high quality topical render, smoke grenade, volcanos, liquid that has a viscous, volcanoes, body with black and red lava, c4 explosive, lava texture"
"0,18,36.png","a bottle of shampoo on a black background, high quality topical render, vulcanic ground, liquid that has a viscous, :6 smoke grenades, cosmetics, snake oil skin, petroleum vitamin, v-ray engine, vtmb, (rust), gta 5 skin tone, smoke grenade, human skin texture, marvelous designer substance, vulcano, toothpaste blast"
"0,18,45.png","a bottle of liquid on a black background, painting of one health potion, liquid that has a viscous, red liquid, game asset, marvelous designer substance, pomegranade, substance painter, cosmetics, v-ray engine, petroleum vitamin, webgl render, vodka, red background photorealistic, blood spray, seperated game asset, high quality topical render"
"0,18,54.png","a bottle of toothpaste on a black background, marvelous designer substance, substance painter, toothpaste blast, game asset, seperated game asset, substance painter 3d, high quality topical render, diffuse subsurface scattering, ambient reflective occlusion, red background photorealistic, well rendered.:1, octane renderer”, quixel, webgl render, substance designer"
"0,18,63.png","a bottle of toothpaste on a black background, tempera paint, toothpaste blast, red paint, seperated game asset, substance painter, liquid glue spots, high quality topical render, game asset, blood spray, visible paint texture, marvelous designer substance, flowstatepaint, brushed red and blue paint, dull red flaking paint, acrylic paint, spray brush"
"0,18,72.png","a bottle of toothpaste on a black background, liquid glue spots, toothpaste blast, perfume bottle, scratched vial, seperated game asset, 3dcoat h 648, game asset, spray brush, blood spray, high quality topical render, round bottle, untextured, videogame asset, baked bean skin texture, tiny gaussian blur, red liquid, glass bottle"
"0,18,81.png","a red frisbee sitting on top of a black surface, red hat, redsfhit render, fedora, high hat, faded fedora, hat, tophat, untextured, small hat, sombrero, captain hat, red nebula, octain render, octave render, red shift render, the madhatter, ussr suit, tf2 screenshot, moonray render"
"0,18,9.png","a bottle of ketchup on a black background, volcano texture, vulcano, vulcanic ground, volcanic, volcanic workshop background, volcano, volcanos, volcano valley, volcano eruption, volcanoes, volcanic background, volcano background, in volcano, volcanic eruption, dark volcano background, in a volcano, volcano setting, active volcano, lava texture, volcanic skeleton"
"0,18,90.png","a red frisbee flying through the dark sky, phobos, saturn, orange gas giant, nubulae hubble, cataract. subsurface scattering, planet saturn, solis sacerdotibus, povray, glsl - shaders, saturno buttò, anorld render, spherical lens, radiosity rendering, floating planets and moons"
"0,180,-18.png","a red and white bottle of lotion on a black background, high quality topical render, direct glaze, subsurface scattering skin, 3d clay render, 3 d clay render, clay render, pbr render, soft diffuse lighting, octane renderer”, 3 d render 1 5 0 mm lens, daz occlusion, 3d product, smooth surface render"
"0,180,-27.png","a red and white tube of toothpaste on a black background, high quality topical render, red background photorealistic, direct glaze, 3 d clay render, 3d clay render, subsurface scattering skin, pretty highlights and specular, 3 d render 1 5 0 mm lens, airbrush render, liquid glue spots, blood spray, clay render, 3d product"
"0,180,-36.png","a red and white tube of toothpaste on a black background, high quality topical render, rendered in high octane, well rendered.:1, rendered in pov - ray, painting of one health potion, blender rendering, pretty highlights and specular, 3d clay render, 3 d clay render, radiosity rendering, rendered image, rendered in corona, airbrush render, clay render"
"0,180,-45.png","a red and white tube of toothpaste on a black background, high quality topical render, painting of one health potion, liquid glue spots, rendered in pov - ray, blood spray, red paint, visible paint texture, clay render, well rendered.:1, tempera paint, 3d clay render, 3 d clay render, rendered in high octane, red background photorealistic"
"0,180,-54.png","a tube of toothpaste on a black background, high quality topical render, toothpaste blast, liquid glue spots, rendered in high octane, rendered in pov - ray, blender rendering, direct glaze, well rendered.:1, painting of one health potion, blood spray, rendered image, red background photorealistic, rendered in corona, 3 d render 1 5 0 mm lens"
"0,180,-63.png","a tube of toothpaste on a black background, high quality topical render, 3 d render 1 5 0 mm lens, smoke grenade, campbell's soup can, rendered in pov - ray, blender rendering, redshift renderer, glowing jar, clay render, tiny gaussian blur, 3d game object, baked bean skin texture, 3d clay render, specular lighting"
"0,180,-72.png","a tube of toothpaste on a black background, high quality topical render, campbell's soup can, 3 d render 1 5 0 mm lens, blender rendering, glowing jar, rendered in pov - ray, specular lighting, 3d blender, smooth surface render, blender 3 d, blender 3d, redshift renderer, blender3d, filmic render"
"0,180,-81.png","a red object is flying through the dark sky, raymarching, red oval turban, raytraced blade, a raytraced image, pretty highlights and specular, spherical lens, raytraced highlights, raytraced, red shift render, radiosity rendering, specular light, specular lighting, fresnel effect, iridescent specular highlights, blender rendering"
"0,180,-9.png","a bottle of shampoo on a black background, high quality topical render, uv map, 3 d clay render, 3d clay render, clay render, pbr render, final render, 3 d render 1 5 0 mm lens, film render, 3 d product render, ray traced sun light, rendered with renderman, physically - based render, vray renderer"
"0,180,-90.png","a close up of a red object on a black background, spherical lens, baked bean skin texture, uncompressed png, fractal flame. highly_detailded, red reflective lens, cinematic smooth stone, square black pupil centered, obsidian globe, obsidian slime, radiosity rendering, painting of one health potion, rpg item render, dark stone"
"0,180,0.png","a bottle of red wine on a black background, pbr render, high quality topical render, 3 d clay render, 3d clay render, octane renderer”, 3 d product render, smooth surface render, octane renderer. cgsociety, 3d 8k octan render, studio quality smooth render, filmic render, clay render, 3d rendered model"
"0,180,18.png","a bottle of shampoo on a black background, high quality topical render, pbr render, smooth surface render, pbr texture, hair fluid, studio quality smooth render, physically based render, rendered with renderman, well rendered.:1, physically - based render, 3 d render 1 5 0 mm lens, rendered in high octane, full head and shoulders, skin texture details"
"0,180,27.png","a bottle of shampoo on a black background, high quality topical render, pbr render, hair fluid, pbr texture, marvelous designer substance, soft diffuse lighting, 3d product, well rendered.:1, cel shaded pbr, pretty highlights and specular, rpg item render, clay render, rendered in high octane, smooth surface render, baked bean skin texture"
"0,180,36.png","a bottle of shampoo on a black background, pbr render, high quality topical render, pbr texture, cel shaded pbr, red paint, game asset, uv map, blood spray, pbr materials, airbrush render, clay render, hair fluid, smooth surface render, studio quality smooth render, pbr textures, soft diffuse lighting, toothpaste blast, dull red flaking paint"
"0,180,45.png","a bottle of red liquid on a black background, high quality topical render, pbr render, rendered in high octane, subsurface scattering skin, soft diffuse lighting, pretty highlights and specular, well rendered.:1, cel shaded pbr, marvelous designer substance, airbrush render, filmic render, specular lighting, red paint, emissive material"
"0,180,54.png","a bottle of red liquid on a black background, high quality topical render, red paint, visible paint texture, cel shaded pbr, marvelous designer substance, dull red flaking paint, game asset, seperated game asset, pbr render, painting of one health potion, emissive material, pretty highlights and specular, pbr materials, red background photorealistic"
"0,180,63.png","a bottle of red liquid on a black background, red paint, visible paint texture, high quality topical render, tempera paint, painting of one health potion, rendered in high octane, brushed red and blue paint, can of paint, dull red flaking paint, seperated game asset, red background photorealistic, marvelous designer substance, extremely detailed brush, acrylic paint"
"0,180,72.png","a bottle of red liquid on a black background, painting of one health potion, red paint, high quality topical render, tempera paint, visible paint texture, acrylic paint, red background photorealistic, masterpiece. rendered in blender, neural acrylic paint, thick impasto paint, acrylic paints, seperated game asset, rendered in pov - ray"
"0,180,81.png","a close up of a red object on a black background, untextured, redsfhit render, masterpiece. rendered in blender, well rendered.:1, smooth render, roblox screenshot, 3d cell shaded, rendered in renderman, rendered with renderman, raytraced highlights, red hat, blender rendering, rpg item render, octave render, jester hat"
"0,180,9.png","a bottle of red wine on a black background, high quality topical render, pbr render, rendered with renderman, smooth surface render, 3d rendered model, 3 d product render, 3 d render 1 5 0 mm lens, ray traced sun light, well rendered.:1, octane renderer”, full head and shoulders, studio quality smooth render"
"0,180,90.png","a close up of a red object on a black background, phobos, a raytraced image, cataract. subsurface scattering, red shift render, pathtracing, floating planets and moons, modeled in 3 d, red lunar eclipse, radiosity rendering, raytraced, 3d rendered, 3 d rendered, planet mars, red planetoid exploding"
"0,198,-18.png","a bottle of shampoo on a black background, high quality topical render, subsurface scattering skin, well rendered.:1, radiosity rendering, 3d product, focus and ( gaussian blur ), smooth surface render, pbr render, filmic render, 3 d render 1 5 0 mm lens, rendered in high octane, blender rendering, ambient reflective occlusion"
"0,198,-27.png","a tube of toothpaste on a black background, high quality topical render, subsurface scattering skin, octane renderer”, radiosity rendering, red background photorealistic, well rendered.:1, pretty highlights and specular, rendered in high octane, airbrush render, smooth surface render, 3d product, 3 d daz occlusion, rendered in pov - ray"
"0,198,-36.png","a red and white tube of toothpaste on a black background, high quality topical render, radiosity rendering, subsurface scattering skin, rendered in pov - ray, pretty highlights and specular, vray. subsurface scattering, specular lighting, well rendered.:1, airbrush render, blender rendering, 3 d clay render, 3d clay render"
"0,198,-45.png","a tube of toothpaste on a black background, high quality topical render, rendered in pov - ray, 3 d daz occlusion, tiny gaussian blur, rendered in high octane, painting of one health potion, vray. subsurface scattering, specular lighting, daz occlusion, well rendered.:1, gaussian blur, raytraced highlights"
"0,198,-54.png","a tube of toothpaste on a black background, high quality topical render, toothpaste blast, visible paint texture, liquid glue spots, painting of one health potion, rendered in pov - ray, smoke grenade, blood spray, tempera paint, flowstatepaint, seamless game texture, tiny gaussian blur, spray brush, 3dcoat h 648, gaussian blur"
"0,198,-63.png","a tube of toothpaste on a black background, high quality topical render, smoke grenade, toothpaste blast, tiny gaussian blur, fog. 3 d, rendered in pov - ray, gaussian blur, 3d game object, baked bean skin texture, visible paint texture, food particles, rpg item render, seperated game asset, 3 d render 1 5 0 mm lens"
"0,198,-72.png","a tube of toothpaste on a black background, campbell's soup can, blender rendering, glowing jar, high quality topical render, rendered in pov - ray, tiny gaussian blur, 3 d render 1 5 0 mm lens, 3d blender, blender 3 d, blender 3d, blender3d, 3d game object, toothpaste blast, redshift renderer"
"0,198,-81.png","a red object floating in the air on a black background, raymarching, fresnel effect, spherical lens, raytraced highlights, 3d game object, a raytraced image, raytraced blade, blender donut, 3d object, 3 d object, seperated game asset, specular lighting, cel shaded pbr, raytraced, game asset"
"0,198,-9.png","a bottle of shampoo on a black background, high quality topical render, well rendered.:1, rendered in pov - ray, rpg item render, pbr render, thin dof, smooth surface render, 3 d render 1 5 0 mm lens, 3d product, 3d rendered model, miniature product photo, 3 d clay render, final render, 3d clay render"
"0,198,-90.png","a close up of a frisbee on a black background, fractal flame. highly_detailded, fractal flame, uncompressed png, cosmic void background, spherical lens, raymarching, spherical body, dark smooth background, complete darkness background, ( ( generative ) ), cosmic background, dark purple background, cinematic smooth stone, plain black background, dark studio background"
"0,198,0.png","a bottle of shampoo on a black background, high quality topical render, thin dof, 3 d product render, final render, well rendered.:1, rendered in pov - ray, filmic render, pbr render, 3 d render 1 5 0 mm lens, 3d product, 3 d clay render, 3d rendered model, 3d clay render, smooth surface render"
"0,198,18.png","a bottle of shampoo on a black background, high quality topical render, marvelous designer substance, pbr render, well rendered.:1, rendered in high octane, rendered with renderman, physically based render, rpg item render, 3 d render 1 5 0 mm lens, soft diffuse lighting, pbr texture, rendered in pov - ray, cel shaded pbr"
"0,198,27.png","a bottle of shampoo on a black background, high quality topical render, pbr render, pbr texture, cel shaded pbr, rpg item render, soft diffuse lighting, well rendered.:1, marvelous designer substance, rendered in maya, rendered in high octane, rendered with renderman, smooth surface render, pretty highlights and specular, studio quality smooth render, hair fluid"
"0,198,36.png","a bottle of shampoo on a black background, high quality topical render, pbr render, cel shaded pbr, pbr texture, marvelous designer substance, pretty highlights and specular, subsurface scattering skin, specular lighting, rpg item render, glowing oil, snake oil skin, game asset, seperated game asset, emissive material, cosmetics, hair fluid"
"0,198,45.png","a bottle of red liquid on a black background, high quality topical render, marvelous designer substance, emissive material, seperated game asset, pbr render, game asset, pretty highlights and specular, subsurface scattering skin, cel shaded pbr, specular lighting, pbr texture, rendered in high octane, toothpaste blast, raytraced highlights, hair fluid, cosmetics"
"0,198,54.png","a bottle of red liquid on a black background, high quality topical render, painting of one health potion, marvelous designer substance, emissive material, toothpaste blast, visible paint texture, seperated game asset, pretty highlights and specular, rendered in pov - ray, rendered in high octane, specular lighting, pbr render, red paint, rendered in corona"
"0,198,63.png","a bottle of red liquid on a black background, high quality topical render, visible paint texture, painting of one health potion, marvelous designer substance, emissive material, tempera paint, rendered in pov - ray, can of paint, rendered in high octane, rendered in corona, tiny gaussian blur, red paint, seperated game asset"
"0,198,72.png","a bottle of red liquid on a black background, high quality topical render, tiny gaussian blur, rendered in high octane, visible paint texture, focus and ( gaussian blur ), rendered in pov - ray, painting of one health potion, acrylic paint, liquid glue spots, smooth surface render, mate painting mix rendering, pretty highlights and specular, redshift renderer"
"0,198,81.png","a red hat sitting on top of a black surface, red hat, roblox screenshot, octave render, pork pie hat, a raytraced image, fedora, roblox, raytraced highlights, red shift render, faded fedora, wizard hat cinematic lighting, faint dynamic lighting, dark hat, untextured, redsfhit render, roblox avatar, pretty highlights and specular"
"0,198,9.png","a bottle of shampoo on a black background, pbr render, high quality topical render, well rendered.:1, rpg item render, smooth surface render, 3 d render 1 5 0 mm lens, marvelous designer substance, subsurface scattering skin, soft diffuse lighting, 3d product, rendered with renderman, studio quality smooth render, 3d rendered model"
"0,198,90.png","a red object floating in the air on a black background, phobos, apophis, nubulae hubble, moody gold planet, sunstone, cataract. subsurface scattering, planet mars, doric, orange gas giant, floating planets and moons, imbalanced mars. rugged, moonglow, spelljammer, hades supergiant"
"0,216,-18.png","a bottle of lotion on a black background, high quality topical render, well rendered.:1, radiosity rendering, rendered in high octane, gaussian blur, ambient reflective occlusion, subsurface scattering skin, 3d product, tiny gaussian blur, path based unbiased rendering, rendered in corona, rendered in pov - ray"
"0,216,-27.png","a red and white tube of toothpaste on a black background, high quality topical render, radiosity rendering, 3 d daz occlusion, rendered in high octane, rendered in pov - ray, red background photorealistic, pbr render, gaussian blur, toothpaste blast, tiny gaussian blur, marvelous designer substance, rendered in corona, octane renderer”, 3d product"
"0,216,-36.png","a red and white tube of toothpaste on a black background, high quality topical render, gaussian blur, tiny gaussian blur, liquid glue spots, toothpaste blast, direct glaze, rendered in pov - ray, radiosity rendering, red background photorealistic, visible paint texture, focus and ( gaussian blur ), 3d product, 3 d render 1 5 0 mm lens"
"0,216,-45.png","a tube of toothpaste on a black background, high quality topical render, rendered in pov - ray, tiny gaussian blur, toothpaste blast, gaussian blur, fog. 3 d, rendered in high octane, liquid glue spots, redshift renderer, 3 d daz occlusion, rendered in corona, focus and ( gaussian blur )"
"0,216,-54.png","a tube of toothpaste on a black background, high quality topical render, toothpaste blast, smoke grenade, fog. 3 d, rendered in pov - ray, tiny gaussian blur, rendered in corona, gaussian blur, spray brush, redshift renderer, sparse floating particles, visible paint texture, 3 d render 1 5 0 mm lens, rendered in high octane"
"0,216,-63.png","a red and white tube on a black background, high quality topical render, toothpaste blast, smoke grenade, baked bean skin texture, rendered in pov - ray, 3d game object, fog. 3 d, 3 d render 1 5 0 mm lens, tiny gaussian blur, rendered in high octane, blender rendering, sparse floating particles"
"0,216,-72.png","a red and white frisbee flying through the air, campbell's soup can, 3 d render 1 5 0 mm lens, high quality topical render, blender rendering, rendered in pov - ray, redshift renderer, 3d game object, 3 d object, 3d object, rendered in high octane, rendered in corona, solid object in a void"
"0,216,-81.png","a red frisbee flying through the dark sky, fractal flame. highly_detailded, raymarching, fractal flame, spherical lens, a raytraced image, radiosity rendering, specular light, raytraced, raytraced blade, cataract. subsurface scattering, specular, gravitational lens, rim lights and caustics, depth map"
"0,216,-9.png","a bottle of shampoo on a black background, high quality topical render, well rendered.:1, 3d product, subsurface scattering skin, tiny gaussian blur, thin dof, miniature product photo, filmic render, focus and ( gaussian blur ), webgl render, 3d rendered model, rendered with renderman, gaussian blur"
"0,216,-90.png","a red frisbee flying through the air on a black background, spherical lens, fractal flame. highly_detailded, spherical body, fractal flame, raymarching, lensflares, uncompressed png, centered eye, gravitational lens, optical lens flare fx, blue circular hologram, centered dot pupil, grain gelios lens, radiosity rendering"
"0,216,0.png","a bottle of shampoo on a black background, high quality topical render, pbr render, 3d product, filmic render, 3d rendered model, 3 d product render, hair fluid, well rendered.:1, marvelous designer substance, smooth surface render, photorealistic-n 9, miniature product photo, thin dof, rpg item render, subsurface scattering skin"
"0,216,18.png","a bottle of shampoo on a black background, high quality topical render, hair fluid, marvelous designer substance, subsurface scattering skin, well rendered.:1, pbr render, webgl render, rendered in high octane, pretty highlights and specular, rendered with renderman, 3d rendered model, cel shaded pbr, 3d product, rpg item render"
"0,216,27.png","a bottle of shampoo on a black background, high quality topical render, hair fluid, pbr render, marvelous designer substance, pbr texture, blood spray, toothpaste blast, smooth surface render, rendered in high octane, rendered in maya, rpg item render, well rendered.:1, snake oil skin, rendered in pov - ray, game asset, seperated game asset"
"0,216,36.png","a red and white bottle on a black background, high quality topical render, marvelous designer substance, hair fluid, toothpaste blast, pbr render, pbr texture, seperated game asset, cel shaded pbr, snake oil skin, painting of one health potion, game asset, blood spray, rpg item render, rendered in high octane, videogame asset, rendered in corona"
"0,216,45.png","a bottle of red liquid on a black background, marvelous designer substance, high quality topical render, hair fluid, toothpaste blast, seperated game asset, painting of one health potion, emissive material, game asset, blood spray, pbr render, pretty highlights and specular, pbr texture, rendered in high octane, physically based rendering, cel shaded pbr"
"0,216,54.png","a bottle of red liquid on a black background, marvelous designer substance, high quality topical render, painting of one health potion, seperated game asset, emissive material, toothpaste blast, game asset, visible paint texture, pretty highlights and specular, rendered in high octane, black fluid simulation, hair fluid, physically based rendering, 3d game object, untextured"
"0,216,63.png","a bottle of red liquid on a black background, painting of one health potion, high quality topical render, visible paint texture, tempera paint, marvelous designer substance, no light reflecting off paint, rendered in pov - ray, liquid glue spots, can of paint, red paint, tiny gaussian blur, rendered in corona, emissive material, dried acrylic paint"
"0,216,72.png","a close up of a red object on a black background, high quality topical render, rendered in pov - ray, liquid glue spots, tiny gaussian blur, raytraced highlights, redshift renderer, smooth surface render, rendered in high octane, red liquid, rendered in corona, specular lighting, blender rendering, 3 d raytraced masterpiece, octane renderer”"
"0,216,81.png","a red object floating in the air on a black background, octave render, a raytraced image, raytraced highlights, red hat, dark hat, low quality 3d model, untextured, masterpiece. rendered in blender, raymarching, mario hat, 3d cell shaded, fedora, hat, smooth render, uncompressed png, faded hat, roblox screenshot"
"0,216,9.png","a bottle of shampoo on a black background, high quality topical render, marvelous designer substance, pbr render, hair fluid, photorealistic-n 9, 3d product, smooth surface render, well rendered.:1, subsurface scattering skin, rendered in high octane, pbr texture, rendered with renderman, miniature product photo, 3d rendered model"
"0,216,90.png","a red frisbee flying through the dark sky, phobos, saturn, planet saturn, nubulae hubble, saturno buttò, cataract. subsurface scattering, orange gas giant, ringed planet in the sky, pluto, uranus, astronomical imaging, a raytraced image, hades supergiant, glsl - shaders, orbital rings"
"0,234,-18.png","a red and white bottle on a black background, high quality topical render, toothpaste blast, marvelous designer substance, blood spray, liquid glue spots, red background photorealistic, emissive material, painting of one health potion, 3 d daz occlusion, 3d product, 3d rendered model, well rendered.:1, rendered in high octane"
"0,234,-27.png","a red and white tube of toothpaste on a black background, high quality topical render, rendered in high octane, rendered in pov - ray, liquid glue spots, tiny gaussian blur, emissive material, gaussian blur, emissive bssrdf, visible paint texture, focus and ( gaussian blur ), 3 d daz occlusion"
"0,234,-36.png","a red and white tube of toothpaste on a black background, high quality topical render, tiny gaussian blur, liquid glue spots, rendered in pov - ray, rendered in high octane, gaussian blur, direct glaze, focus and ( gaussian blur ), 3 d daz occlusion, smooth surface render, path based unbiased rendering, fog. 3 d, uv map"
"0,234,-45.png","a red and white tube on a black background, high quality topical render, toothpaste blast, fog. 3 d, smoke grenade, rendered in pov - ray, seamless game texture, tiny gaussian blur, videogame asset, seperated game asset, gaussian blur, rpg item render, direct glaze, rendered in high octane, liquid glue spots"
"0,234,-54.png","a red and white tube on a black background, high quality topical render, smoke grenade, rendered in pov - ray, fog. 3 d, baked bean skin texture, rendered in corona, 3d game object, rpg item render, modeled in 3 d, redshift renderer, blender rendering, 3 d render 1 5 0 mm lens, tiny gaussian blur"
"0,234,-63.png","a close up of a red and white object on a black background, smoke grenade, high quality topical render, baked bean skin texture, toothpaste blast, rendered in pov - ray, fog. 3 d, 3d game object, rpg item render, untextured, rendered in corona, 3 d render 1 5 0 mm lens, sparse floating particles, videogame asset"
"0,234,-72.png","a close up of a red and white object on a black background, 3d game object, 3 d render 1 5 0 mm lens, painting of an undercover cup, solid object in a void, rendered in pov - ray, volumetric object, 3d object, 3 d object, blender rendering, a raytraced image, redshift renderer, paper cup"
"0,234,-81.png","a close up of a frisbee on a black background, raymarching, fractal flame. highly_detailded, specular light, fractal flame, cataract. subsurface scattering, radiosity rendering, spherical lens, specular lighting, cycles4d, raytraced, specular, gravitational lens, specular highlights, depth map, a raytraced image"
"0,234,-9.png","a red and white bottle on a black background, high quality topical render, marvelous designer substance, 3d product, blood spray, hair fluid, liquid glue spots, toothpaste blast, 3d rendered model, game asset, miniature product photo, gaussian blur, straight stiff dry damaged hair, seamless game texture, seperated game asset, red background photorealistic"
"0,234,-90.png","a close up of a frisbee on a black background, spherical lens, fractal flame. highly_detailded, raymarching, fractal flame, spherical body, optical lens flare fx, radiosity rendering, gravitational lens, polarized lens, distant lens, gelios lens, centered eye, grain gelios lens, fresnel effect, lensflares"
"0,234,0.png","a red and white bottle on a black background, high quality topical render, hair fluid, marvelous designer substance, 3d rendered model, webgl render, 3d product, radiosity rendering, well rendered.:1, subsurface scattering skin, rendered with renderman, gaussian blur, path based unbiased rendering, pbr render, tiny gaussian blur"
"0,234,18.png","a red and white bottle on a black background, hair fluid, marvelous designer substance, high quality topical render, blood spray, hairspray, pbr texture, pbr render, seperated game asset, spray brush, cel shaded pbr, rendered in high octane, game asset, videogame asset, emissive material, snake oil skin, 3d product"
"0,234,27.png","a red and white bottle on a black background, hair fluid, high quality topical render, blood spray, marvelous designer substance, seperated game asset, painting of one health potion, game asset, toothpaste blast, videogame asset, spray brush, pbr render, snake oil skin, pbr texture, rendered in high octane, red liquid, rpg item render"
"0,234,36.png","a red and white bottle on a black background, high quality topical render, hair fluid, painting of one health potion, toothpaste blast, seperated game asset, marvelous designer substance, blood spray, game asset, extremely detailed brush, videogame asset, emissive material, spray brush, pbr texture, snake oil skin, visible paint texture, pbr render, red liquid"
"0,234,45.png","a bottle of red liquid on a black background, high quality topical render, toothpaste blast, hair fluid, seperated game asset, marvelous designer substance, game asset, painting of one health potion, blood spray, visible paint texture, videogame asset, tempera paint, extremely detailed brush, can of paint, spray brush, red paint, emissive material"
"0,234,54.png","a red and white bottle on a black background, high quality topical render, toothpaste blast, red paint, extremely detailed brush, seperated game asset, painting of one health potion, can of paint, visible paint texture, blood spray, game asset, spray brush, hair fluid, tempera paint, red liquid, masterpiece. rendered in blender"
"0,234,63.png","a red and white tube on a black background, high quality topical render, toothpaste blast, seperated game asset, can of paint, spray brush, visible paint texture, extremely detailed brush, tempera paint, masterpiece. rendered in blender, red paint, game asset, emissive material, 3d game object, tiny gaussian blur, brushed red and blue paint"
"0,234,72.png","a close up of a red object on a black background, perfume bottle, 3d game object, smooth surface render, raytraced highlights, 3 d object, 3d object, seperated game asset, round bottle, blender rendering, tiny gaussian blur, rendered in pov - ray, 3d cell shaded, pretty highlights and specular, a raytraced image"
"0,234,81.png","a red object floating in the air on a black background, cataract. subsurface scattering, a raytraced image, pretty highlights and specular, raytracing : :, raytraced highlights, raymarching, octave render, raytraced, strong subsurface scattering, raytraced blade, subsurface scattering skin, pathtracing, sublime subsurface scattering"
"0,234,9.png","a bottle of shampoo on a black background, hair fluid, high quality topical render, marvelous designer substance, rendered in high octane, pbr render, hairspray, smooth surface render, blood spray, seperated game asset, well rendered.:1, 3d rendered model, pbr texture, rendered 3d model, 3d product, rendered image, emissive material"
"0,234,90.png","a red object floating in the air on a black background, cataract. subsurface scattering, pluto, a raytraced image, planet saturn, phobos, floating planets and moons, modeled in 3 d, red planetoid exploding, nubulae hubble, moody gold planet, raymarching, 3d cell shaded, red shift render, orange gas giant"
"0,252,-18.png","a red and white toothbrush against a black background, high quality topical render, visible paint texture, toothpaste blast, game asset, seperated game asset, red paint, seamless game texture, flowstatepaint, videogame asset, tempera paint, dull red flaking paint, extremely detailed brush, substance painter, kitbash 3 d texture vibrant, acrilic paint"
"0,252,-27.png","a red and white baseball bat on a black background, high quality topical render, toothpaste blast, visible paint texture, seperated game asset, game asset, blood spray, red paint, rpg item render, seamless game texture, videogame asset, liquid glue spots, dull red flaking paint, tempera paint, flowstatepaint, heavy paint, extremely detailed brush"
"0,252,-36.png","a red and white tube on a black background, seperated game asset, rpg item render, game asset, high quality topical render, videogame asset, seamless game texture, lipgloss, physically - based render, toothpaste blast, low quality 3d model, marvelous designer substance, uncompressed png, 3d asset, ultra render, redshift renderer"
"0,252,-45.png","a red and white tube on a black background, rpg item render, seperated game asset, videogame asset, high quality topical render, seamless game texture, game asset, low quality 3d model, toothpaste blast, uncompressed png, in-game 3d model, lipgloss, ultra render, masterpiece. rendered in blender, rendered 3d model, pbr render"
"0,252,-54.png","a red and white tube on a black background, rpg item render, toothpaste blast, high quality topical render, smoke grenade, rendered in pov - ray, videogame asset, 3d game object, masterpiece. rendered in blender, simple primitive tube shape, seperated game asset, seamless game texture, 3 d render 1 5 0 mm lens, low quality 3d model"
